vid;T1 Převody jednotek délky, obsahu a objemu;693;https://youtu.be/0T2YSDlAz0w
vid;T2 Převody jednotek váhy, času a jednotek;437;https://youtu.be/jEyOUItUDsA
vid;T3 Práce s měřítkem mapy;286;https://youtu.be/oiTELqcX8h8
vid;T4 Osová souměrnost - úvod;281;https://youtu.be/SilURUUi26Y
vid;T5 Osově souměrné objekty;307;https://youtu.be/D_uQr6TwULQ
vid;T6 Osová souměrnost na šachovnici;380;https://youtu.be/XkwIs9apZ-g

vid;P1 Interpretace zadání slovních úloh;919;https://youtu.be/szkvhXwrZc8
exe;P1 Příklad;180;cs;2030;1

vid;P2 Natírání plotu;481;https://youtu.be/EbaoSmItVLw
exe;P2 Příklad;180;cs;2031;1

vid;P3 Počet os souměrnosti;745;https://youtu.be/Zj6kUHwMKYk
